time_s,f0_hz,voiced,confidence
2.799999952316284,101.6968765258789,1,0.9094125032424927
2.809999942779541,101.16787719726562,1,0.8917006850242615
2.819999933242798,100.92780303955078,1,0.9084458947181702
2.8299999237060547,100.83055877685547,1,0.912386417388916
2.8399999141693115,100.77598571777344,1,0.9134751558303833
2.8499999046325684,100.71864318847656,1,0.9191918969154358
2.859999895095825,100.68364715576172,1,0.9177590012550354
2.869999885559082,100.46788787841797,1,0.9129658341407776
2.880000114440918,100.14401245117188,1,0.8893147706985474
2.890000104904175,99.79328155517578,1,0.8830370903015137
2.9000000953674316,99.54401397705078,1,0.890932559967041
2.9100000858306885,99.41459655761719,1,0.8929693698883057
2.9200000762939453,99.21322631835938,1,0.8885238170623779
2.930000066757202,98.9069595336914,1,0.8877440690994263
2.940000057220459,98.37654113769531,1,0.9343438744544983
2.950000047683716,97.85804748535156,1,0.9230101704597473
2.9600000381469727,97.2628173828125,1,0.9131868481636047
2.9700000286102295,96.86709594726562,1,0.9016097187995911
2.9800000190734863,96.70731353759766,1,0.8927865624427795
2.990000009536743,96.94068145751953,1,0.8730352520942688
3.0,97.2220230102539,1,0.853929877281189
3.009999990463257,97.47852325439453,1,0.77259361743927
3.0199999809265137,98.08992004394531,1,0.620387077331543
3.0299999713897705,0.0,0,0.33572614192962646
3.0399999618530273,0.0,0,0.32569244503974915
3.049999952316284,0.0,0,0.4926529824733734
3.059999942779541,109.07330322265625,1,0.6257177591323853
3.069999933242798,112.27967834472656,1,0.6486020684242249
3.0799999237060547,114.44216918945312,1,0.7939541339874268
3.0899999141693115,116.39613342285156,1,0.8617990612983704
3.0999999046325684,117.41944885253906,1,0.8750637769699097
3.109999895095825,117.9903564453125,1,0.866287350654602
3.119999885559082,118.31240844726562,1,0.9009408950805664
3.130000114440918,118.5004653930664,1,0.9057443737983704
3.140000104904175,118.3538818359375,1,0.9057114720344543
3.1500000953674316,117.99005889892578,1,0.8915454149246216
3.1600000858306885,117.75302124023438,1,0.8867603540420532
3.1700000762939453,117.94041442871094,1,0.8972054719924927
3.180000066757202,118.15476989746094,1,0.908128559589386
3.190000057220459,118.14048767089844,1,0.9100058078765869
3.200000047683716,118.26872253417969,1,0.9099496006965637
3.2100000381469727,118.19470977783203,1,0.9100764393806458
3.2200000286102295,117.84021759033203,1,0.8893307447433472
3.2300000190734863,117.53547668457031,1,0.8986932039260864
3.240000009536743,117.42637634277344,1,0.9068428874015808
3.25,117.78533172607422,1,0.8846182227134705
3.259999990463257,118.22479248046875,1,0.9023131728172302
3.2699999809265137,118.79962921142578,1,0.8931165337562561
3.2799999713897705,119.24610900878906,1,0.8961489200592041
3.2899999618530273,119.59711456298828,1,0.91538405418396
3.299999952316284,119.44349670410156,1,0.9101788401603699
3.309999942779541,119.40830993652344,1,0.9097503423690796
3.319999933242798,119.3558578491211,1,0.9063416123390198
3.3299999237060547,119.76624298095703,1,0.917354166507721
3.3399999141693115,120.2825698852539,1,0.8997644782066345
3.3499999046325684,120.88048553466797,1,0.9140746593475342
3.359999895095825,121.90313720703125,1,0.9040338397026062
3.369999885559082,122.62418365478516,1,0.912147045135498
